f23v,f23r,0.672
f96r,f32r,0.6814159292035398
f18v,f5v,0.6178010471204188
f28v,f15v,0.5754189944134078
f116r,f103v,0.8440748440748441
f34v,f55v,0.7192982456140351
f72r1,f71r,0.6988847583643123
f86v6,f106v,0.8596673596673596
f83r,f84r,0.8459302325581395
f53r,f11r,0.6137566137566137
f51r,f54v,0.6638297872340425
f32v,f5v,0.6111111111111112
f46v,f94v,0.7087719298245614
f70v1,f48r,0.7078651685393258
f102r2,f96r,0.7368421052631579
f70r2,f46r,0.8368932038834952
f106v,f86v6,0.8596673596673596
f55r,f39v,0.7155963302752294
f58r,f66r,0.8868159203980099
f15v,f10v,0.5406976744186046
f5v,f2v,0.5454545454545454
f53v,f52r,0.6547085201793722
f39r,f39v,0.7553191489361702
f57v,f70r1,0.7658227848101266
f86v3,f94v,0.837248322147651
f26v,f50v,0.714828897338403
f55v,f94v,0.696969696969697
f48r,f94v,0.6818181818181818
f33v,f33r,0.6619047619047619
f36r,f4r,0.5869565217391305
f77r,f77v,0.8091353996737357
f95r2,f95v2,0.65625
f9r,f51v,0.652542372881356
f90v1,f96r,0.708171206225681
f93r,f17v,0.7702349869451697
f114r,f85r1,0.8760330578512396
f82r,f77v,0.8031634446397188
f54r,f52r,0.701195219123506
f58v,f39v,0.8592896174863388
f16v,f11r,0.6186046511627907
f49v,f11r,0.5888888888888889
f89v2,f102r1,0.7335526315789473
f56v,f5v,0.6728110599078341
f78v,f81r,0.7838827838827839
f87v,f5v,0.6571428571428571
f80r,f82v,0.8078602620087336
f73r,f70v2,0.7272727272727273
